comp	entrez	uniprot	avgcoex	def	species
106	21423	P15806	0.10325	NA	mouse
1066	16897	Q80Y17	0.0319	ED	mouse
1066	56513	Q9Z101	0.1162	NA	mouse
1066	18762	Q02956	0.0698	NA	mouse
1074	16569	Q61771	0.02865	ED	mouse
1074	18764	O35245	0.06375	NA	mouse
1074	241035	Q8CIS7	0.0339	NA	mouse
1076	18764	O35245	0.069	NA	mouse
1076	241035	Q8CIS7	0.069	NA	mouse
109	280667	Q8R534	0.4798	NA	mouse
109	11495	Q60718	0.4798	NA	mouse
1103	12015	Q61337	0.07705	NA	mouse
1103	56177	O88998	0.17065	NA	mouse
1103	83767	Q8R5H6	0.1271	NA	mouse
1109	18968	P33609	0.4248	NED	mouse
1109	18969	P33611	0.4248	NED	mouse
1112	109711	Q7TPR4	0.0528	UN	mouse
1112	234353	Q2PFD7	0.0528	NA	mouse
1115	12568	P49615	0.1449	UN	mouse
1115	12569	P61809	0.1449	NA	mouse
1122	19357	Q61550	0.40405	UN	mouse
1122	24061	Q9CU62	0.40565	UN	mouse
1122	13006	Q9CW03	0.431	UN	mouse
1135	16400	Q62470	0.1027	NED	mouse
1135	98710	Q91X96	0.1027	NA	mouse
1136	16404	Q61738	0.0227	NA	mouse
1136	98710	Q91X96	0.0227	NA	mouse
1151	74075	Q9D495	0.3156	NA	mouse
1151	71846	Q505B8	0.1644	NA	mouse
1151	20957	Q62209	0.2889	NA	mouse
1157	12550	P09803	0.00986666666667	NA	mouse
1157	12558	P15116	-3.33333333333e-05	ED	mouse
1157	12387	Q02248	0.2347	NED	mouse
1157	19164	P49769	0.157733333333	NA	mouse
1161	56233	Q8C2B3	0.2446	NA	mouse
1161	20602	Q9WU42	0.253	NA	mouse
1161	20466	Q60520	0.1111	UN	mouse
1164	11479	Q61271	0.1525	NA	mouse
1164	11480	P27038	0.1092	NA	mouse
1164	50791	Q9WVQ1	0.0848333333333	NA	mouse
1164	17127	Q8BUN5	0.1448	ED	mouse
1184	51813	Q62447	0.1600625	NA	mouse
1184	264064	Q5U427	0.1407625	NA	mouse
1184	19014	Q925J9	0.1865625	NA	mouse
1184	216154	Q6PGF3	0.102925	NA	mouse
1184	70208	Q80YQ2	0.1613375	UN	mouse
1184	23989	Q99K74	0.143025	NA	mouse
1184	69792	Q921D4	0.1156125	NA	mouse
1184	230753	Q569Z6	0.1879625	UN	mouse
1184	59024	A2AGH6	0.107175	NA	mouse
1212	20619	O09044	0.18635	NA	mouse
1212	20909	P70452	0.1986	NA	mouse
1212	22320	O70404	0.22205	NED	mouse
1246	67838	Q99KV1	0.4729	UN	mouse
1246	14828	P20029	0.4729	UN	mouse
1371	14460	P17679	0.2528	NA	mouse
1371	16909	P25801	0.2109	NA	mouse
1371	21349	P22091	0.334966666667	NA	mouse
1371	21423	P15806	0.0074	NA	mouse
1373	14460	P17679	0.19425	NA	mouse
1373	16825	P70662	0.1378	NA	mouse
1373	16909	P25801	0.155475	NA	mouse
1373	21349	P22091	0.256325	NA	mouse
1373	21423	P15806	0.1363	NA	mouse
141	11308	Q8CBW3	0.19005	NA	mouse
141	13860	Q08509	0.1276	UN	mouse
141	20662	Q62245	0.13645	ED	mouse
146	20779	P05480	0.147566666667	NA	mouse
146	20964	O88935	0.2009	NA	mouse
146	13430	P39054	0.1368	ED	mouse
154	12914	P45481	0.3208	NA	mouse
154	328572	Q8BJ14	0.2994	NA	mouse
154	17977	P70365	0.263	NA	mouse
1595	11350	P00520	0.08385	NA	mouse
1595	63955	Q9ESJ1	0.0824	NA	mouse
1595	12568	P49615	0.07285	UN	mouse
161	17975	P09405	0.382933333333	UN	mouse
161	18148	Q61937	0.372	UN	mouse
161	11545	P11103	0.3134	NA	mouse
161	20947	Q6A028	0.1902	ED	mouse
168	13858	P42567	0.14905	NA	mouse
168	15239	Q99LI8	0.06855	NA	mouse
168	56324	O88811	0.1764	UN	mouse
1782	21812	Q64729	0.3802	NA	mouse
1782	21813	Q62312	0.3802	NA	mouse
1804	56513	Q9Z101	0.0665	NA	mouse
1804	75788	Q9CUN6	0.0665	NA	mouse
1829	17127	Q8BUN5	0.0573	ED	mouse
1829	22337	P48281	0.0573	NA	mouse
1843	11789	Q61315	0.1226	NA	mouse
1843	56419	Q9Z207	0.08105	UN	mouse
1843	13589	Q61166	0.19025	ED	mouse
187	11308	Q8CBW3	0.24905	NA	mouse
187	20430	Q7TMB8	0.2364	NED	mouse
187	50884	P28660	0.12285	NED	mouse
187	19353	Q8BPG5	0.267875	NA	mouse
187	242687	Q8BH43	0.185425	ED	mouse
188	11308	Q8CBW3	0.2097	NA	mouse
188	20430	Q7TMB8	0.228766666667	NED	mouse
188	50884	P28660	0.095	NED	mouse
188	242687	Q8BH43	0.167666666667	ED	mouse
216	59020	Q9JIL4	0.30575	NA	mouse
216	67182	Q9CQH0	0.2755	NA	mouse
216	20505	Q60825	0.35805	NA	mouse
2169	75717	Q9D5V5	0.1584	ED	mouse
2169	415115	Q9D0S4	0.0362	NA	mouse
2169	56438	P62878	0.2622	NA	mouse
2169	67923	P83940	0.1623	NA	mouse
2169	67673	P62869	0.20775	UN	mouse
2184	14460	P17679	0.6352	NA	mouse
2184	14582	O70237	0.6352	NA	mouse
2185	14460	P17679	0.2795	NA	mouse
2185	16825	P70662	0.0195	NA	mouse
2185	21349	P22091	0.2804	NA	mouse
2186	14460	P17679	0.0364	NA	mouse
2186	93762	Q91ZW3	0.0364	NED	mouse
2190	26965	Q9WTX6	0.1001	UN	mouse
2190	50764	Q9QZN0	0.02425	NA	mouse
2190	21402	Q9WTX5	0.11955	UN	mouse
2193	26965	Q9WTX6	0.1522	UN	mouse
2193	67731	Q9CPU7	0.0646	NA	mouse
2193	56438	P62878	0.214966666667	NA	mouse
2193	21402	Q9WTX5	0.183033333333	UN	mouse
2194	26965	Q9WTX6	0.120266666667	UN	mouse
2194	230904	Q80UW2	0.00563333333333	NA	mouse
2194	56438	P62878	0.1807	NA	mouse
2194	21402	Q9WTX5	0.190266666667	UN	mouse
2221	12144	O88700	0.310425	UN	mouse
2221	55993	Q99MT2	-0.00795	NA	mouse
2221	68275	Q8VEE4	0.290875	NED	mouse
2221	19891	Q62193	0.344525	NA	mouse
2221	68240	Q9CQ71	0.275575	NA	mouse
2225	97122	P62806	NA	NED	mouse
2225	17685	P43247	0.5176	NED	mouse
2225	17688	P54276	0.5176	NED	mouse
2360	227753	P13020	0.2084	NA	mouse
2360	16410	P43406	0.21155	UN	mouse
2360	16416	O54890	0.17665	NA	mouse
2386	16402	P11688	0.175	NED	mouse
2386	16412	P09055	0.18815	UN	mouse
2386	67916	Q99JY8	0.12965	ED	mouse
239	433759	O09106	0.16225	UN	mouse
239	20467	Q62141	0.1897	NA	mouse
239	71954	Q8BR65	0.11265	NA	mouse
2427	11495	Q60718	0.0588	NA	mouse
2427	16401	Q00651	0.07765	NA	mouse
2427	16412	P09055	0.10585	UN	mouse
249	12366	P29594	0.1491	NA	mouse
249	19765	Q62172	0.13265	NA	mouse
249	22030	P39429	0.07555	NA	mouse
25	11622	P30561	0.0447	NA	mouse
25	11632	O08915	0.0500666666667	UN	mouse
25	15519	P07901	0.2382	UN	mouse
25	15516	P11499	0.2633	UN	mouse
2539	14784	Q60631	0.196	ED	mouse
2539	56743	Q9JHL0	0.196	NA	mouse
2545	14784	Q60631	0.1074	ED	mouse
2545	20662	Q62245	0.1074	ED	mouse
2548	13649	Q01279	0.07315	UN	mouse
2548	14784	Q60631	0.04305	ED	mouse
2548	20662	Q2M4G6	0.1375	NA	mouse
2553	14784	Q60631	0.13555	ED	mouse
2553	20416	P98083	0.17185	NA	mouse
2553	20662	Q2M4G6	0.1437	NA	mouse
2568	14360	P39688	0.12255	NA	mouse
2568	20400	O88890	0.1812	NA	mouse
2568	27218	Q9QUM4	0.15445	NA	mouse
2569	16331	Q9ES52	0.1284	NA	mouse
2569	20400	O88890	0.15625	NA	mouse
2569	27218	Q9QUM4	0.18525	NA	mouse
257	76915	Q8K396	0.3473	NA	mouse
257	19183	O35047	0.3473	NA	mouse
2570	20400	O88890	0.2131	NA	mouse
2570	27218	Q9QUM4	0.2131	NA	mouse
2583	12988	P41241	0.1536	ED	mouse
2583	20218	Q60749	0.1536	NED	mouse
2584	12988	P41241	-0.0239	ED	mouse
2584	17829	Q02496	-0.0239	NA	mouse
2585	16572	P33175	0.2135	NA	mouse
2585	16573	Q61768	0.1067	UN	mouse
2585	16593	O88447	0.2894	NA	mouse
2586	16572	P33175	0.1243	NA	mouse
2586	16573	Q61768	0.00225	UN	mouse
2586	16594	O88448	0.09575	NA	mouse
2587	16572	P33175	0.307	NA	mouse
2587	16593	O88447	0.28265	NA	mouse
2587	16594	O88448	0.19345	NA	mouse
2591	15378	P49698	0.0485	NA	mouse
2591	19017	O70343	0.1044	NA	mouse
2591	93759	Q923E4	0.0039	NA	mouse
2682	170770	Q99ML1	0.141	NA	mouse
2682	12048	Q64373	0.215	NA	mouse
2682	22059	P02340	0.2153	NA	mouse
272	13528	O70585	0.0614333333333	NA	mouse
272	94245	Q91WZ8	0.1273	NA	mouse
272	17828	Q8R015	0.102033333333	NA	mouse
272	18457	Q9R0C0	0.126166666667	NA	mouse
2729	16202	O55222	0.24225	UN	mouse
2729	110829	Q99JW4	0.2074	ED	mouse
2729	57342	Q9EPC1	0.21625	NA	mouse
2742	14461	O09100	0.185233333333	NA	mouse
2742	16909	P25801	0.195466666667	NA	mouse
2742	21349	P22091	0.267933333333	NA	mouse
2742	21423	P15806	0.0223	NA	mouse
2747	14460	P17679	0.3341	NA	mouse
2747	22761	O35615	0.3341	NA	mouse
2750	107932	Q6PDQ2	0.178683333333	NA	mouse
2750	14460	P17679	0.0558166666667	NA	mouse
2750	229542	Q8VHR5	0.1597	UN	mouse
2750	433759	O09106	0.15055	UN	mouse
2750	15182	P70288	0.187991666667	UN	mouse
2750	17191	Q9Z2E1	0.153725	NA	mouse
2750	17192	Q9Z2D8	0.203608333333	UN	mouse
2750	116870	Q8K4B0	0.184458333333	NA	mouse
2750	23942	Q9R190	0.184633333333	UN	mouse
2750	116871	Q924K8	0.15915	NA	mouse
2750	19646	Q60972	0.258525	UN	mouse
2750	245688	Q60973	0.12995	UN	mouse
2750	22761	O35615	0.127975	NA	mouse
2771	13404	Q61880	0.0961	NA	mouse
2771	19361	Q08297	0.0961	NA	mouse
2777	26940	Q9QZH6	0.029	NA	mouse
2777	17128	P97471	0.029	ED	mouse
2778	26940	Q9QZH6	0.0333	NA	mouse
2778	17125	P70340	0.0333	NA	mouse
2779	26940	Q9QZH6	0.03115	NA	mouse
2779	17125	P70340	0.15135	NA	mouse
2779	17128	P97471	0.1492	ED	mouse
2835	11461	P60710	NA	UN	mouse
2835	20430	Q7TMB8	0.114257142857	NED	mouse
2835	13429	P39053	0.1822	NA	mouse
2835	15481	P63017	0.0956142857143	NED	mouse
2835	50884	P28660	0.1488	NED	mouse
2835	18645	Q9JJV2	0.147942857143	NA	mouse
2835	19878	P70336	0.111485714286	UN	mouse
2835	20964	O88935	0.109357142857	NA	mouse
2835	20965	Q64332	0.173285714286	NA	mouse
2840	16573	Q61768	0.07815	UN	mouse
2840	16593	O88447	0.17585	NA	mouse
2840	16594	O88448	0.0714	NA	mouse
2845	12018	O08734	0.2301	UN	mouse
2845	12028	Q07813	0.14555	ED	mouse
2845	78943	Q9EQY0	0.06575	NA	mouse
2866	21677	P48301	0.3182	NA	mouse
2866	22601	P46938	0.3182	NA	mouse
2867	21676	P30051	0.3738	NA	mouse
2867	22601	P46938	0.3738	NA	mouse
2868	21678	P70210	0.1273	NA	mouse
2868	22601	P46938	0.1273	NA	mouse
2869	21679	Q62296	0.1741	NA	mouse
2869	22601	P46938	0.1741	NA	mouse
2870	17475	Q8VBX6	0.26305	NA	mouse
2870	21677	P48301	0.27125	NA	mouse
2870	22601	P46938	0.31	NA	mouse
2870	22630	P68254	NA	UN	mouse
2899	17060	Q9QUN3	0.13775	NA	mouse
2899	56743	Q9JHL0	0.28125	NA	mouse
2899	18803	Q62077	0.1211	NA	mouse
2900	17060	Q9QUN3	0.3245	NA	mouse
2900	56743	Q9JHL0	0.31285	NA	mouse
2900	234779	Q8CIH5	0.33945	NA	mouse
2902	17060	Q9QUN3	0.20915	NA	mouse
2902	14784	Q60631	0.1582	ED	mouse
2902	56743	Q9JHL0	0.24695	NA	mouse
294	18971	P52431	0.334833333333	NED	mouse
294	18972	O35654	0.2973	NA	mouse
294	67967	Q9EQ28	0.2433	NA	mouse
294	69745	Q9CWP8	0.0388333333333	NA	mouse
2940	17536	P97367	0.20705	NA	mouse
2940	18514	P41778	0.18515	NA	mouse
2940	18609	P52946	0.044	NA	mouse
295	16881	P37913	0.492733333333	UN	mouse
295	18538	P17918	0.451633333333	NED	mouse
295	18972	O35654	0.390466666667	NA	mouse
295	67967	Q9EQ28	0.3741	NA	mouse
2954	2033	Q09472	NA	NA	mouse
2954	18128	Q01705	0.142	NA	mouse
2954	8850	Q92831	NA	NA	mouse
2954	17125	P70340	0.142	NA	mouse
2967	104099	Q91YD5	0.12575	NA	mouse
2967	16412	P09055	0.24215	UN	mouse
2967	21825	P35441	0.2304	NA	mouse
2973	330938	Q80Y83	0.19465	NA	mouse
2973	13543	Q60838	0.2048	NA	mouse
2973	19353	P63001	0.16275	NA	mouse
2977	12005	O35625	0.1469	NA	mouse
2977	330938	Q80Y83	0.1469	NA	mouse
2978	12005	O35625	0.0581	NA	mouse
2978	26401	P53349	0.0581	NA	mouse
2979	12005	O35625	0.3648	NA	mouse
2979	26407	O08648	0.3648	NA	mouse
2980	330938	Q80Y83	0.1316	NA	mouse
2980	26407	O08648	0.1316	NA	mouse
2987	14225	P26883	0.0629	ED	mouse
2987	56717	Q9JLN9	0.0629	UN	mouse
3013	11789	Q61315	0.26605	NA	mouse
3013	13367	O08808	0.227	NA	mouse
3013	13589	Q61166	0.19275	ED	mouse
3014	269397	Q7TQF3	0.0148	NA	mouse
3014	50878	O70576	0.1477	NA	mouse
3014	20957	Q62209	0.15	NA	mouse
3016	50878	O70576	0.2401	NA	mouse
3016	20962	P70281	0.2401	NA	mouse
3018	269397	Q7TQF3	0.0408	NA	mouse
3018	320558	Q9CUU3	0.0408	NA	mouse
3019	70099	Q8CG47	-0.0414	NA	mouse
3019	269397	Q7TQF3	-0.0414	NA	mouse
3021	140557	Q920F6	0.1646	NA	mouse
3021	269397	Q7TQF3	0.1646	NA	mouse
3022	56739	Q8C5S7	0.08345	NA	mouse
3022	269397	Q7TQF3	0.04235	NA	mouse
3022	20957	Q62209	0.0582	NA	mouse
3023	140557	Q920F6	0.31505	NA	mouse
3023	269397	Q7TQF3	0.09085	NA	mouse
3023	20957	Q62209	0.2413	NA	mouse
3024	13006	Q9CW03	0.05895	UN	mouse
3024	269397	Q7TQF3	0.05405	NA	mouse
3024	20957	Q62209	0.022	NA	mouse
3029	67040	Q501J6	0.428883333333	ED	mouse
3029	13207	Q61656	0.436166666667	UN	mouse
3029	94223	Q9EQM6	0.269916666667	ED	mouse
3029	13204	O35286	0.4479	UN	mouse
3029	59013	O35737	0.473533333333	UN	mouse
3029	76936	Q9D0E1	0.417133333333	NA	mouse
3029	14000	Q5HZJ0	NA	NA	mouse
3029	230908	Q921F2	0.436333333333	UN	mouse
3037	26965	Q9WTX6	0.1502	UN	mouse
3037	72194	Q9CZV8	0.1084	NA	mouse
3037	21402	Q9WTX5	0.1536	UN	mouse
3047	12181	P97452	0.306870212766	UN	mouse
3047	67239	Q9JJ80	0.326280851064	NA	mouse
3047	984	P21127	NA	NA	mouse
3047	12607	P53569	0.274553191489	NED	mouse
3047	66942	Q8K363	0.358670212766	UN	mouse
3047	56200	Q9JIK5	0.364572340426	UN	mouse
3047	27225	Q9ESV0	0.250136170213	UN	mouse
3047	228889	Q921N6	0.340287234043	UN	mouse
3047	13207	Q61656	0.250153191489	UN	mouse
3047	52513	Q9D0R4	0.308465957447	UN	mouse
3047	1665	O43143	NA	NA	mouse
3047	69072	Q9D903	0.379987234043	UN	mouse
3047	67160	Q9D8N0	0.440361702128	UN	mouse
3047	14113	P35550	0.429914893617	UN	mouse
3047	14268	P11276	0.0399361702128	UN	mouse
3047	56095	Q9DBE9	0.35834893617	UN	mouse
3047	2622	O95995	NA	NA	mouse
3047	230737	Q99LH1	0.300714893617	NED	mouse
3047	69237	Q99ME9	0.324491489362	UN	mouse
3047	67949	Q91VE6	0.323625531915	UN	mouse
3047	84057	Q9BWT6	NA	NA	mouse
3047	69902	Q9D0I8	0.340176595745	NED	mouse
3047	18432	Q7TPV4	0.398493617021	UN	mouse
3047	17975	P09405	0.385731914894	UN	mouse
3047	110109	Q922K7	0.320836170213	NA	mouse
3047	55989	Q6DFW4	0.335178723404	UN	mouse
3047	67134	Q9D6Z1	0.400861702128	NED	mouse
3047	64934	Q9EQ61	0.355742553191	UN	mouse
3047	5303	Q9Y237	NA	NA	mouse
3047	55131	Q9NW13	NA	NA	mouse
3047	6134	P27635	NA	NA	mouse
3047	4736	P62906	NA	NA	mouse
3047	270106	P47963	0.420938297872	UN	mouse
3047	22121	P19253	0.4401	ED	mouse
3047	67115	Q9CR57	0.456210638298	NED	mouse
3047	66480	Q9CZM2	0.419557446809	NED	mouse
3047	19899	P35980	0.464291489362	NA	mouse
3047	76808	P62717	0.415446808511	NED	mouse
3047	19921	P84099	0.432565957447	NA	mouse
3047	19933	O09167	0.404168085106	NA	mouse
3047	19941	P61255	0.394195744681	NED	mouse
3047	27367	P27659	0.412555319149	NED	mouse
3047	67891	Q9D8E6	0.436055319149	NA	mouse
3047	19983	P47962	NA	NED	mouse
3047	19988	P47911	0.469346808511	NED	mouse
3047	19989	P14148	0.420291489362	UN	mouse
3047	27176	P12970	0.427374468085	NED	mouse
3047	26961	P62918	0.476776595745	NED	mouse
3047	11837	P14869	0.437112765957	UN	mouse
3047	27050	P62908	0.423657446809	NED	mouse
3047	20091	P97351	NA	NED	mouse
3047	20102	P62702	0.37384893617	NED	mouse
3047	20104	P62754	0.231046808511	NED	mouse
3047	20116	P62242	0.44240212766	NED	mouse
3047	6203	P46781	NA	NA	mouse
3047	18114	P56183	0.312638297872	NA	mouse
3047	59014	Q9CYH6	0.312612765957	NED	mouse
3047	26156	O76021	NA	NA	mouse
3047	22974	Q9ULW0	NA	NA	mouse
3047	10376	P68363	NA	NA	mouse
3047	22154	P99024	0.342714893617	UN	mouse
3047	57750	Q9JJA4	0.314840425532	UN	mouse
3049	17187	P28574	0.12205	NA	mouse
3049	17119	P50538	0.1201	NA	mouse
3049	20466	Q60520	0.05055	UN	mouse
3050	17187	P28574	0.14915	NA	mouse
3050	17119	P50538	0.2175	NA	mouse
3050	20467	Q62141	0.17505	NA	mouse
3068	280668	Q60813	0.2537	NA	mouse
3068	11495	Q60718	0.2537	NA	mouse
3094	17827	P47802	0.1905	ED	mouse
3094	53375	O88441	0.1905	UN	mouse
3100	19017	O70343	0.0705	NA	mouse
3100	22632	Q00899	0.0705	NA	mouse
3101	56717	Q9JLN9	0.09765	UN	mouse
3101	19017	O70343	0.08305	NA	mouse
3101	22632	Q00899	0.0851	NA	mouse
3114	78369	Q9ERM2	0.00795	NA	mouse
3114	16411	Q9QXH4	0.2415	NA	mouse
3114	16414	P11835	0.27475	NA	mouse
3119	12361	O70589	0.0901	NA	mouse
3119	234678	Q6PER2	0.0537	NA	mouse
3119	14812	Q01097	0.18114	NA	mouse
3119	16559	Q99PW8	0.1475	NA	mouse
3119	108030	Q8JZS0	0.126	NA	mouse
3130	14797	P63002	0.2216	NA	mouse
3130	21887	Q08122	0.2216	NA	mouse
3143	11308	Q8CBW3	0.19005	NA	mouse
3143	13860	Q08509	0.1276	UN	mouse
3143	20662	Q62245	0.13645	ED	mouse
3152	18128	Q01705	NA	NA	mouse
3169	12005	O35625	0.2367	NA	mouse
3169	13163	O35613	0.2367	NA	mouse
317	13405	P11531	0.147828571429	NA	mouse
317	13527	Q9D2N4	0.159928571429	NA	mouse
317	13528	O70585	0.0846	NA	mouse
317	20650	Q61235	0.0638571428571	ED	mouse
3171	14806	P39087	0.138	NA	mouse
3171	14809	Q61626	0.138	NA	mouse
3178	327826	Q8C180	0.2151	NA	mouse
3178	19247	P35235	0.2151	ED	mouse
3179	14784	Q60631	0.0902	ED	mouse
3179	19247	P35235	0.0902	ED	mouse
3180	19247	P35235	0.3065	ED	mouse
3180	20662	Q62245	0.3065	ED	mouse
3192	14688	P62874	0.16055	UN	mouse
3192	14702	P63213	0.1629	NA	mouse
3192	208727	Q6NZM9	0.16235	ED	mouse
3193	14688	P62874	0.14125	UN	mouse
3193	14702	P63213	0.14785	NA	mouse
3193	15184	Q9Z2V6	0.128	NA	mouse
3195	12229	P35991	0.14385	NA	mouse
3195	14688	P62874	0.10865	UN	mouse
3195	14702	P63213	0.1963	NA	mouse
3201	16331	Q9ES52	0.1642	NA	mouse
3201	20416	P98083	0.1642	NA	mouse
3202	12983	P26955	0.2566	NA	mouse
3202	16331	Q9ES52	0.2956	NA	mouse
3202	20416	P98083	0.1252	NA	mouse
3203	14784	Q60631	0.18415	ED	mouse
3203	16331	Q9ES52	0.1844	NA	mouse
3203	20416	P98083	0.16395	NA	mouse
3212	23808	Q91X20	0.143933333333	NA	mouse
3212	18509	P47239	-0.0197	NA	mouse
3212	75410	O08550	0.0947	NA	mouse
3212	140858	P61965	0.1544	NA	mouse
3218	270118	Q7TPU6	-0.0349	NA	mouse
3218	18131	Q61982	-0.01365	NA	mouse
3218	19664	P31266	-0.02415	NA	mouse
3222	433586	Q69Z97	NA	NA	mouse
3222	18131	Q61982	-0.0029	NA	mouse
3222	19664	P31266	-0.0029	NA	mouse
3226	12505	P15379	0.2099	NA	mouse
3226	16149	P04441	0.2099	NA	mouse
3230	107951	Q99J95	0.0722	UN	mouse
3230	16195	Q00560	0.0722	NA	mouse
3235	19213	Q9QX98	-0.0024	NA	mouse
3235	19664	P31266	0.0874	NA	mouse
3235	21406	Q61286	0.1316	NA	mouse
325	24051	P82349	0.2111	NA	mouse
325	24052	P82347	0.20235	NA	mouse
325	24053	P82348	0.29295	NA	mouse
325	244431	Q8BX51	NA	NA	mouse
326	24051	P82349	0.1205	NA	mouse
326	24052	P82347	0.1205	NA	mouse
326	244431	Q8BX51	NA	NA	mouse
3289	121021	Q8VHY0	0.0111	NA	mouse
3289	14800	P23819	0.10965	NA	mouse
3289	74053	Q925T6	0.09235	NA	mouse
332	20391	P82350	0.2788	NA	mouse
332	24051	P82349	0.224866666667	NA	mouse
332	20392	O70258	0.1079	NA	mouse
332	24053	P82348	0.342033333333	NA	mouse
333	20391	P82350	0.367466666667	NA	mouse
333	24051	P82349	0.193566666667	NA	mouse
333	24052	P82347	0.234033333333	NA	mouse
333	24053	P82348	0.4108	NA	mouse
334	24051	P82349	0.2122	NA	mouse
334	24052	P82347	0.172433333333	NA	mouse
334	20392	O70258	0.134966666667	NA	mouse
334	24053	P82348	0.221266666667	NA	mouse
337	13405	P11531	0.1753	NA	mouse
337	20391	P82350	0.209811111111	NA	mouse
337	24051	P82349	0.0994666666667	NA	mouse
337	24052	P82347	0.138677777778	NA	mouse
337	24053	P82348	0.228588888889	NA	mouse
337	20650	Q61235	0.0446444444444	ED	mouse
3457	18148	Q61937	NA	UN	mouse
3457	18150	Q9CPP0	NA	UN	mouse
346	13138	Q62165	0.16772	UN	mouse
346	20391	P82350	0.31082	NA	mouse
346	24051	P82349	0.22336	NA	mouse
346	24052	P82347	0.21612	NA	mouse
346	24053	P82348	0.34408	NA	mouse
346	16651	Q62147	0.31218	NA	mouse
347	20391	P82350	0.35195	NA	mouse
347	24051	P82349	0.231475	NA	mouse
347	24052	P82347	0.2494	NA	mouse
347	24053	P82348	0.39365	NA	mouse
347	16651	Q62147	0.322075	NA	mouse
3489	12224	Q9Z0Z7	0.0954	NA	mouse
3489	56469	O88907	0.0954	ED	mouse
349	20391	P82350	0.26485	NA	mouse
349	24051	P82349	0.14855	NA	mouse
349	24052	P82347	0.1744125	NA	mouse
349	24053	P82348	0.28875	NA	mouse
349	20648	Q61234	0.18025	NA	mouse
349	20649	Q99L88	0.066725	NA	mouse
349	16651	Q62147	0.2214375	NA	mouse
349	13527	Q9D2N4	0.244075	NA	mouse
3539	29806	Q9QXD8	0.0335	ED	mouse
3539	18762	Q02956	0.123233333333	NA	mouse
3539	18412	Q64337	0.1033	ED	mouse
3539	22034	P70196	0.183566666667	NA	mouse
3553	18759	Q62074	0.18545	UN	mouse
3553	18412	Q64337	0.11235	ED	mouse
3553	22034	P70196	0.2066	NA	mouse
3559	13001	P67871	-0.0247	UN	mouse
3559	14173	P15655	-0.0247	NA	mouse
3563	14173	P15655	0.0678	NA	mouse
3563	110651	P18654	0.0678	UN	mouse
3569	27494	Q8VHG2	0.1263	NA	mouse
3569	18815	P20918	0.1263	NA	mouse
358	319583	Q8BTF7	0.1606	NA	mouse
358	19090	P97313	0.1606	NA	mouse
358	108138	Q924T3	NA	NA	mouse
366	19373	P15919	0.5893	NA	mouse
366	19374	P21784	0.5893	NA	mouse
367	15289	P63158	0.124075	ED	mouse
367	19373	P15919	0.231575	NA	mouse
367	19374	P21784	0.1757	NA	mouse
367	22596	P27641	0.11045	NA	mouse
367	14375	P23475	0.2593	UN	mouse
37	22295	Q99PF4	0.1913	NA	mouse
37	72088	Q9ES64	0.1913	NA	mouse
